,station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,bikes
31,262,39.4936601663,-0.3987621792,15,1412226000.0,2014,10,2,7,Thursday,80,0,4.8,3.2,157.5,19.9,85.0,941.4,0.0,3.0,,,,,3.0
32,262,39.4936601663,-0.3987621792,15,1412229600.0,2014,10,2,8,Thursday,81,0,6.4,3.2,157.5,19.3,86.0,1047.7,0.0,3.0,,,,,1.0
33,262,39.4936601663,-0.3987621792,15,1412233200.0,2014,10,2,9,Thursday,82,0,6.4,1.6,157.5,19.5,84.0,903.3,0.0,3.0,,,,,2.0
34,262,39.4936601663,-0.3987621792,15,1412236800.0,2014,10,2,10,Thursday,83,0,6.4,1.6,90.0,22.1,75.0,1003.5,0.0,3.0,,,,,2.0
35,262,39.4936601663,-0.3987621792,15,1412240400.0,2014,10,2,11,Thursday,84,0,16.1,4.8,45.0,22.7,74.0,1037.1,0.0,1.0,,,,,3.0
36,262,39.4936601663,-0.3987621792,15,1412244000.0,2014,10,2,12,Thursday,85,0,17.7,9.7,67.5,23.3,74.0,862.2,0.0,2.0,,,,,2.0
37,262,39.4936601663,-0.3987621792,15,1412247600.0,2014,10,2,13,Thursday,86,0,20.9,9.7,67.5,23.4,74.0,896.7,0.0,2.0,,,,,2.0
38,262,39.4936601663,-0.3987621792,15,1412251200.0,2014,10,2,14,Thursday,87,0,14.5,6.4,0.0,24.4,72.0,887.8,0.0,3.0,,,,,2.0
39,262,39.4936601663,-0.3987621792,15,1412254800.0,2014,10,2,15,Thursday,88,0,20.9,9.7,67.5,24.2,73.0,887.8,0.0,2.0,,,,,2.0
40,262,39.4936601663,-0.3987621792,15,1412258400.0,2014,10,2,16,Thursday,89,0,16.1,6.4,0.0,23.4,74.0,906.1,0.0,2.0,,,,,0.0
41,262,39.4936601663,-0.3987621792,15,1412262000.0,2014,10,2,17,Thursday,90,0,9.7,3.2,0.0,23.1,74.0,930.8,0.0,2.0,,,,,0.0
42,262,39.4936601663,-0.3987621792,15,1412265600.0,2014,10,2,18,Thursday,91,0,6.4,1.6,225.0,22.6,77.0,930.8,0.0,2.0,,,,,0.0
43,262,39.4936601663,-0.3987621792,15,1412269200.0,2014,10,2,19,Thursday,92,0,11.3,3.2,67.5,23.0,74.0,907.4,0.0,0.0,,,,,0.0
44,262,39.4936601663,-0.3987621792,15,1412272800.0,2014,10,2,20,Thursday,93,0,8.0,1.6,22.5,22.7,76.0,892.5,0.0,0.0,,,,,1.0
45,262,39.4936601663,-0.3987621792,15,1412276400.0,2014,10,2,21,Thursday,94,0,3.2,1.6,157.5,22.3,80.0,989.0,0.0,0.0,,,,,5.0
46,262,39.4936601663,-0.3987621792,15,1412280000.0,2014,10,2,22,Thursday,95,0,0.0,0.0,146.3,21.8,81.0,875.4,0.0,0.0,,,,,7.0
47,262,39.4936601663,-0.3987621792,15,1412283600.0,2014,10,2,23,Thursday,96,0,1.6,0.0,157.5,20.9,85.0,929.9,0.0,1.0,,,,,8.0
48,262,39.4936601663,-0.3987621792,15,1412287200.0,2014,10,3,0,Friday,97,0,3.2,0.0,180.0,20.6,84.0,929.9,0.0,5.0,,,,,8.0
49,262,39.4936601663,-0.3987621792,15,1412290800.0,2014,10,3,1,Friday,98,0,8.0,1.6,157.5,20.1,85.0,888.0,0.0,7.0,,,,,8.0
50,262,39.4936601663,-0.3987621792,15,1412294400.0,2014,10,3,2,Friday,99,0,8.0,3.2,157.5,19.3,87.0,868.9,0.0,8.0,,,,,8.0
51,262,39.4936601663,-0.3987621792,15,1412298000.0,2014,10,3,3,Friday,100,0,3.2,0.0,135.0,19.2,87.0,910.1,0.0,8.0,,,,,8.0
52,262,39.4936601663,-0.3987621792,15,1412301600.0,2014,10,3,4,Friday,101,0,4.8,1.6,157.5,19.2,85.0,885.8,0.0,8.0,,,,,8.0
53,262,39.4936601663,-0.3987621792,15,1412305200.0,2014,10,3,5,Friday,102,0,6.4,3.2,157.5,18.7,86.0,882.0,0.0,8.0,,,,,8.0
54,262,39.4936601663,-0.3987621792,15,1412308800.0,2014,10,3,6,Friday,103,0,6.4,3.2,157.5,18.4,85.0,973.0,0.0,8.0,,,,,8.0
55,262,39.4936601663,-0.3987621792,15,1412312400.0,2014,10,3,7,Friday,104,0,6.4,3.2,157.5,18.3,84.0,995.1,0.0,8.0,,,,,7.0
56,262,39.4936601663,-0.3987621792,15,1412316000.0,2014,10,3,8,Friday,105,0,8.0,3.2,157.5,18.2,83.0,1008.4,0.0,8.0,,,,,8.0
57,262,39.4936601663,-0.3987621792,15,1412319600.0,2014,10,3,9,Friday,106,0,11.3,6.4,157.5,18.4,82.0,1008.4,0.0,8.0,,,,,11.0
58,262,39.4936601663,-0.3987621792,15,1412323200.0,2014,10,3,10,Friday,107,0,9.7,4.8,157.5,19.9,77.0,1008.4,0.0,7.0,,,,,12.0
59,262,39.4936601663,-0.3987621792,15,1412326800.0,2014,10,3,11,Friday,108,0,9.7,3.2,157.5,22.0,72.0,887.9,0.0,8.0,,,,,9.0
60,262,39.4936601663,-0.3987621792,15,1412330400.0,2014,10,3,12,Friday,109,0,4.8,1.6,157.5,24.1,66.0,926.5,0.0,11.0,,,,,9.0
61,262,39.4936601663,-0.3987621792,15,1412334000.0,2014,10,3,13,Friday,110,0,8.0,3.2,45.0,24.4,61.0,895.8,0.0,12.0,,,,,9.0
62,262,39.4936601663,-0.3987621792,15,1412337600.0,2014,10,3,14,Friday,111,0,11.3,1.6,0.0,25.5,60.0,885.7,0.0,9.0,,,,,6.0
63,262,39.4936601663,-0.3987621792,15,1412341200.0,2014,10,3,15,Friday,112,0,16.1,6.4,0.0,25.5,59.0,894.1,0.0,9.0,,,,,5.0
64,262,39.4936601663,-0.3987621792,15,1412344800.0,2014,10,3,16,Friday,113,0,14.5,6.4,315.0,25.4,61.0,893.7,0.0,9.0,,,,,6.0
65,262,39.4936601663,-0.3987621792,15,1412348400.0,2014,10,3,17,Friday,114,0,17.7,6.4,337.5,25.1,64.0,900.5,0.0,6.0,,,,,3.0
66,262,39.4936601663,-0.3987621792,15,1412352000.0,2014,10,3,18,Friday,115,0,16.1,6.4,337.5,24.7,65.0,873.9,0.0,5.0,,,,,1.0
67,262,39.4936601663,-0.3987621792,15,1412355600.0,2014,10,3,19,Friday,116,0,17.7,8.0,315.0,23.9,70.0,870.4,0.0,6.0,,,,,0.0
68,262,39.4936601663,-0.3987621792,15,1412359200.0,2014,10,3,20,Friday,117,0,9.7,4.8,337.5,22.8,77.0,1002.7,0.0,3.0,,,,,0.0
69,262,39.4936601663,-0.3987621792,15,1412362800.0,2014,10,3,21,Friday,118,0,8.0,3.2,337.5,22.5,79.0,911.4,0.0,1.0,,,,,2.0
70,262,39.4936601663,-0.3987621792,15,1412366400.0,2014,10,3,22,Friday,119,0,3.2,0.0,337.5,22.4,80.0,908.6,0.0,0.0,,,,,2.0
71,262,39.4936601663,-0.3987621792,15,1412370000.0,2014,10,3,23,Friday,120,0,3.2,0.0,315.0,22.1,81.0,894.2,0.0,0.0,,,,,2.0
72,262,39.4936601663,-0.3987621792,15,1412373600.0,2014,10,4,0,Saturday,121,0,0.0,0.0,146.3,21.2,84.0,979.0,0.0,2.0,,,,,2.0
73,262,39.4936601663,-0.3987621792,15,1412377200.0,2014,10,4,1,Saturday,122,0,4.8,1.6,157.5,20.3,86.0,1070.7,0.0,2.0,,,,,2.0
74,262,39.4936601663,-0.3987621792,15,1412380800.0,2014,10,4,2,Saturday,123,0,3.2,0.0,157.5,19.9,86.0,1009.9,0.0,2.0,,,,,2.0
75,262,39.4936601663,-0.3987621792,15,1412384400.0,2014,10,4,3,Saturday,124,0,4.8,1.6,157.5,19.4,86.0,1009.9,0.0,2.0,,,,,3.0
76,262,39.4936601663,-0.3987621792,15,1412388000.0,2014,10,4,4,Saturday,125,0,6.4,1.6,157.5,19.2,87.0,956.8,0.0,2.0,,,,,3.0
77,262,39.4936601663,-0.3987621792,15,1412391600.0,2014,10,4,5,Saturday,126,0,0.0,0.0,146.3,19.2,88.0,1045.8,0.0,2.0,,,,,3.0
78,262,39.4936601663,-0.3987621792,15,1412395200.0,2014,10,4,6,Saturday,127,0,3.2,1.6,180.0,18.7,88.0,888.1,0.0,3.0,,,,,3.0
79,262,39.4936601663,-0.3987621792,15,1412398800.0,2014,10,4,7,Saturday,128,0,3.2,0.0,180.0,18.6,87.0,852.9,0.0,3.0,,,,,3.0
80,262,39.4936601663,-0.3987621792,15,1412402400.0,2014,10,4,8,Saturday,129,0,0.0,0.0,146.3,18.2,86.0,855.6,0.0,3.0,,,,,0.0
81,262,39.4936601663,-0.3987621792,15,1412406000.0,2014,10,4,9,Saturday,130,0,4.8,1.6,135.0,18.8,86.0,878.7,0.0,3.0,,,,,0.0
82,262,39.4936601663,-0.3987621792,15,1412409600.0,2014,10,4,10,Saturday,131,0,0.0,0.0,146.3,22.1,79.0,866.5,0.0,3.0,,,,,0.0
83,262,39.4936601663,-0.3987621792,15,1412413200.0,2014,10,4,11,Saturday,132,0,6.4,1.6,315.0,23.2,72.0,894.6,0.0,0.0,,,,,0.0
84,262,39.4936601663,-0.3987621792,15,1412416800.0,2014,10,4,12,Saturday,133,0,4.8,1.6,337.5,23.8,67.0,846.7,0.0,0.0,,,,,2.0
85,262,39.4936601663,-0.3987621792,15,1412420400.0,2014,10,4,13,Saturday,134,0,11.3,3.2,337.5,25.1,64.0,875.9,0.0,0.0,,,,,3.0
86,262,39.4936601663,-0.3987621792,15,1412424000.0,2014,10,4,14,Saturday,135,0,14.5,8.0,337.5,24.9,67.0,848.5,0.0,0.0,,,,,4.0
87,262,39.4936601663,-0.3987621792,15,1412427600.0,2014,10,4,15,Saturday,136,0,14.5,6.4,315.0,25.6,65.0,1079.1,0.0,2.0,,,,,4.0
88,262,39.4936601663,-0.3987621792,15,1412431200.0,2014,10,4,16,Saturday,137,0,20.9,8.0,22.5,25.1,66.0,1062.1,0.0,3.0,,,,,5.0
89,262,39.4936601663,-0.3987621792,15,1412434800.0,2014,10,4,17,Saturday,138,0,14.5,8.0,337.5,24.9,67.0,890.5,0.0,4.0,,,,,5.0
90,262,39.4936601663,-0.3987621792,15,1412438400.0,2014,10,4,18,Saturday,139,0,12.9,6.4,22.5,24.8,65.0,867.8,0.0,4.0,,,,,3.0
91,262,39.4936601663,-0.3987621792,15,1412442000.0,2014,10,4,19,Saturday,140,0,12.9,6.4,337.5,24.3,71.0,1070.2,0.0,5.0,,,,,0.0
92,262,39.4936601663,-0.3987621792,15,1412445600.0,2014,10,4,20,Saturday,141,0,6.4,1.6,67.5,23.7,74.0,1070.0,0.0,5.0,,,,,1.0
93,262,39.4936601663,-0.3987621792,15,1412449200.0,2014,10,4,21,Saturday,142,0,8.0,4.8,67.5,23.2,81.0,875.9,0.0,3.0,,,,,3.0
94,262,39.4936601663,-0.3987621792,15,1412452800.0,2014,10,4,22,Saturday,143,0,12.9,6.4,67.5,22.5,81.0,949.2,0.0,0.0,,,,,3.0
95,262,39.4936601663,-0.3987621792,15,1412456400.0,2014,10,4,23,Saturday,144,0,9.7,4.8,135.0,22.3,80.0,931.1,0.0,1.0,,,,,4.0
96,262,39.4936601663,-0.3987621792,15,1412460000.0,2014,10,5,0,Sunday,145,0,12.9,6.4,135.0,22.2,80.0,857.8,0.0,3.0,,,,,4.0
97,262,39.4936601663,-0.3987621792,15,1412463600.0,2014,10,5,1,Sunday,146,0,4.8,1.6,135.0,21.6,80.0,863.7,0.0,3.0,,,,,4.0
98,262,39.4936601663,-0.3987621792,15,1412467200.0,2014,10,5,2,Sunday,147,0,3.2,0.0,180.0,21.1,83.0,996.7,0.0,4.0,,,,,4.0
99,262,39.4936601663,-0.3987621792,15,1412470800.0,2014,10,5,3,Sunday,148,0,3.2,0.0,180.0,21.0,83.0,977.3,0.0,4.0,,,,,3.0
100,262,39.4936601663,-0.3987621792,15,1412474400.0,2014,10,5,4,Sunday,149,0,1.6,0.0,157.5,20.4,85.0,968.4,0.0,4.0,,,,,3.0
101,262,39.4936601663,-0.3987621792,15,1412478000.0,2014,10,5,5,Sunday,150,0,1.6,0.0,180.0,20.2,86.0,885.0,0.0,4.0,,,,,3.0
102,262,39.4936601663,-0.3987621792,15,1412481600.0,2014,10,5,6,Sunday,151,0,3.2,0.0,135.0,20.3,85.0,877.9,0.0,3.0,,,,,3.0
103,262,39.4936601663,-0.3987621792,15,1412485200.0,2014,10,5,7,Sunday,152,0,4.8,1.6,157.5,20.0,86.0,875.7,0.0,3.0,,,,,3.0
104,262,39.4936601663,-0.3987621792,15,1412488800.0,2014,10,5,8,Sunday,153,0,11.3,3.2,157.5,19.6,86.0,880.1,0.0,3.0,,,,,3.0
105,262,39.4936601663,-0.3987621792,15,1412492400.0,2014,10,5,9,Sunday,154,0,6.4,1.6,157.5,19.7,85.0,880.4,0.0,3.0,,,,,3.0
106,262,39.4936601663,-0.3987621792,15,1412496000.0,2014,10,5,10,Sunday,155,0,9.7,3.2,157.5,20.6,81.0,872.4,0.0,3.0,,,,,3.0
107,262,39.4936601663,-0.3987621792,15,1412499600.0,2014,10,5,11,Sunday,156,0,14.5,3.2,67.5,23.2,70.0,991.1,0.0,3.0,,,,,2.0
108,262,39.4936601663,-0.3987621792,15,1412503200.0,2014,10,5,12,Sunday,157,0,25.7,14.5,67.5,23.9,62.0,868.7,0.0,3.0,,,,,1.0
109,262,39.4936601663,-0.3987621792,15,1412506800.0,2014,10,5,13,Sunday,158,0,33.8,19.3,45.0,23.2,70.0,967.5,0.0,3.0,,,,,0.0
110,262,39.4936601663,-0.3987621792,15,1412510400.0,2014,10,5,14,Sunday,159,0,32.2,16.1,67.5,22.9,72.0,840.0,0.0,2.0,,,,,0.0
111,262,39.4936601663,-0.3987621792,15,1412514000.0,2014,10,5,15,Sunday,160,0,33.8,16.1,45.0,23.2,71.0,826.5,0.0,1.0,,,,,1.0
112,262,39.4936601663,-0.3987621792,15,1412517600.0,2014,10,5,16,Sunday,161,0,29.0,16.1,22.5,22.9,72.0,828.9,0.0,0.0,,,,,2.0
113,262,39.4936601663,-0.3987621792,15,1412521200.0,2014,10,5,17,Sunday,162,0,29.0,14.5,67.5,22.8,73.0,828.9,0.0,0.0,,,,,1.0
114,262,39.4936601663,-0.3987621792,15,1412524800.0,2014,10,5,18,Sunday,163,0,19.3,11.3,22.5,22.6,74.0,1017.7,0.0,1.0,,,,,0.0
115,262,39.4936601663,-0.3987621792,15,1412528400.0,2014,10,5,19,Sunday,164,0,17.7,6.4,45.0,22.3,76.0,1019.4,0.0,2.0,,,,,0.0
116,262,39.4936601663,-0.3987621792,15,1412532000.0,2014,10,5,20,Sunday,165,0,12.9,4.8,67.5,21.9,76.0,992.3,0.0,1.0,,,,,1.0
117,262,39.4936601663,-0.3987621792,15,1412535600.0,2014,10,5,21,Sunday,166,0,11.3,4.8,22.5,21.7,78.0,970.4,0.0,0.0,,,,,1.0
118,262,39.4936601663,-0.3987621792,15,1412539200.0,2014,10,5,22,Sunday,167,0,9.7,3.2,45.0,21.1,82.0,921.9,0.0,0.0,,,,,1.0
119,262,39.4936601663,-0.3987621792,15,1412542800.0,2014,10,5,23,Sunday,168,0,9.7,4.8,67.5,20.8,83.0,1023.8,0.0,1.0,,,,,2.0
120,262,39.4936601663,-0.3987621792,15,1412546400.0,2014,10,6,0,Monday,1,0,4.8,1.6,135.0,20.8,82.0,1023.8,0.0,1.0,,,,,2.0
121,262,39.4936601663,-0.3987621792,15,1412550000.0,2014,10,6,1,Monday,2,0,4.8,1.6,112.5,20.9,82.0,1023.8,0.0,1.0,,,,,2.0
122,262,39.4936601663,-0.3987621792,15,1412553600.0,2014,10,6,2,Monday,3,0,4.8,1.6,157.5,20.6,81.0,960.9,0.0,2.0,,,,,1.0
123,262,39.4936601663,-0.3987621792,15,1412557200.0,2014,10,6,3,Monday,4,0,6.4,1.6,157.5,19.8,84.0,904.0,0.0,2.0,,,,,1.0
124,262,39.4936601663,-0.3987621792,15,1412560800.0,2014,10,6,4,Monday,5,0,4.8,0.0,157.5,19.4,86.0,879.5,0.0,2.0,,,,,1.0
125,262,39.4936601663,-0.3987621792,15,1412564400.0,2014,10,6,5,Monday,6,0,0.0,0.0,146.3,19.7,85.0,877.3,0.0,1.0,,,,,1.0
126,262,39.4936601663,-0.3987621792,15,1412568000.0,2014,10,6,6,Monday,7,0,3.2,0.0,180.0,19.8,86.0,854.2,0.0,1.0,,,,,1.0
127,262,39.4936601663,-0.3987621792,15,1412571600.0,2014,10,6,7,Monday,8,0,1.6,0.0,225.0,20.2,84.0,1001.8,0.0,1.0,,,,,2.0
128,262,39.4936601663,-0.3987621792,15,1412575200.0,2014,10,6,8,Monday,9,0,4.8,0.0,247.5,20.1,84.0,872.4,0.0,1.0,,,,,3.0
129,262,39.4936601663,-0.3987621792,15,1412578800.0,2014,10,6,9,Monday,10,0,3.2,0.0,225.0,20.3,84.0,1012.2,0.0,1.0,,,,,5.0
130,262,39.4936601663,-0.3987621792,15,1412582400.0,2014,10,6,10,Monday,11,0,8.0,3.2,270.0,21.3,80.0,1012.4,0.0,2.0,,,,,4.0
131,262,39.4936601663,-0.3987621792,15,1412586000.0,2014,10,6,11,Monday,12,0,9.7,3.2,247.5,22.6,76.0,1012.6,0.0,3.0,,,,,4.0
132,262,39.4936601663,-0.3987621792,15,1412589600.0,2014,10,6,12,Monday,13,0,6.4,1.6,292.5,24.7,66.0,1012.2,0.0,5.0,,,,,3.0
133,262,39.4936601663,-0.3987621792,15,1412593200.0,2014,10,6,13,Monday,14,0,11.3,3.2,225.0,25.6,63.0,1011.7,0.0,4.0,,,,,3.0
134,262,39.4936601663,-0.3987621792,15,1412596800.0,2014,10,6,14,Monday,15,0,16.1,6.4,315.0,26.5,59.0,1010.9,0.0,4.0,,,,,4.0
135,262,39.4936601663,-0.3987621792,15,1412600400.0,2014,10,6,15,Monday,16,0,22.5,9.7,337.5,25.8,67.0,1010.2,0.0,3.0,,,,,7.0
136,262,39.4936601663,-0.3987621792,15,1412604000.0,2014,10,6,16,Monday,17,0,27.4,9.7,337.5,25.8,66.0,1009.5,0.0,3.0,,,,,6.0
137,262,39.4936601663,-0.3987621792,15,1412607600.0,2014,10,6,17,Monday,18,0,29.0,11.3,337.5,25.6,68.0,1009.0,0.0,4.0,,,,,6.0
138,262,39.4936601663,-0.3987621792,15,1412611200.0,2014,10,6,18,Monday,19,0,24.1,11.3,337.5,25.6,68.0,1008.9,0.0,7.0,,,,,4.0
139,262,39.4936601663,-0.3987621792,15,1412614800.0,2014,10,6,19,Monday,20,0,24.1,8.0,292.5,24.9,71.0,1009.0,0.0,6.0,,,,,1.0
140,262,39.4936601663,-0.3987621792,15,1412618400.0,2014,10,6,20,Monday,21,0,14.5,6.4,292.5,24.4,75.0,1009.1,0.0,6.0,,,,,2.0
141,262,39.4936601663,-0.3987621792,15,1412622000.0,2014,10,6,21,Monday,22,0,6.4,1.6,292.5,24.1,75.0,1009.3,0.0,4.0,,,,,1.0
142,262,39.4936601663,-0.3987621792,15,1412625600.0,2014,10,6,22,Monday,23,0,3.2,0.0,180.0,23.8,77.0,1009.9,0.0,1.0,,,,,1.0
143,262,39.4936601663,-0.3987621792,15,1412629200.0,2014,10,6,23,Monday,24,0,9.7,3.2,180.0,22.6,80.0,1010.4,0.0,2.0,,,,,1.0
144,262,39.4936601663,-0.3987621792,15,1412632800.0,2014,10,7,0,Tuesday,25,0,6.4,3.2,180.0,21.6,82.0,1010.5,0.0,1.0,,,,,0.0
145,262,39.4936601663,-0.3987621792,15,1412636400.0,2014,10,7,1,Tuesday,26,0,8.0,3.2,180.0,21.2,83.0,1010.6,0.0,1.0,,,,,0.0
146,262,39.4936601663,-0.3987621792,15,1412640000.0,2014,10,7,2,Tuesday,27,0,4.8,1.6,225.0,20.7,82.0,1010.6,0.0,1.0,,,,,0.0
147,262,39.4936601663,-0.3987621792,15,1412643600.0,2014,10,7,3,Tuesday,28,0,9.7,3.2,202.5,20.4,73.0,1010.5,0.0,0.0,,,,,0.0
148,262,39.4936601663,-0.3987621792,15,1412647200.0,2014,10,7,4,Tuesday,29,0,11.3,4.8,180.0,20.6,55.0,1010.2,0.0,0.0,,,,,0.0
149,262,39.4936601663,-0.3987621792,15,1412650800.0,2014,10,7,5,Tuesday,30,0,1.6,0.0,112.5,19.8,57.0,1010.0,0.0,0.0,,,,,0.0
150,262,39.4936601663,-0.3987621792,15,1412654400.0,2014,10,7,6,Tuesday,31,0,19.3,11.3,202.5,20.4,54.0,1010.0,0.0,0.0,,,,,0.0
151,262,39.4936601663,-0.3987621792,15,1412658000.0,2014,10,7,7,Tuesday,32,0,9.7,1.6,225.0,20.1,58.0,1010.3,0.0,0.0,,,,,0.0
152,262,39.4936601663,-0.3987621792,15,1412661600.0,2014,10,7,8,Tuesday,33,0,11.3,4.8,225.0,19.5,60.0,1010.6,0.0,0.0,,,,,1.0
153,262,39.4936601663,-0.3987621792,15,1412665200.0,2014,10,7,9,Tuesday,34,0,14.5,4.8,202.5,20.2,59.0,1010.8,0.0,0.0,,,,,1.0
154,262,39.4936601663,-0.3987621792,15,1412668800.0,2014,10,7,10,Tuesday,35,0,14.5,6.4,202.5,21.6,56.0,1011.3,0.0,0.0,,,,,1.0
155,262,39.4936601663,-0.3987621792,15,1412672400.0,2014,10,7,11,Tuesday,36,0,27.4,12.9,202.5,23.9,51.0,1011.5,0.0,1.0,,,,,0.0
156,262,39.4936601663,-0.3987621792,15,1412676000.0,2014,10,7,12,Tuesday,37,0,25.7,12.9,180.0,25.7,45.0,1011.4,0.0,1.0,,,,,0.0
157,262,39.4936601663,-0.3987621792,15,1412679600.0,2014,10,7,13,Tuesday,38,0,30.6,12.9,202.5,26.9,43.0,1011.1,0.0,1.0,,,,,0.0
